,Latitude,Longitude,x,y
89,40.746308001163634,-73.94571300016653,999292.2874888175,211181.4339860708
90,40.74613000057653,-73.94534899958121,999393.1882056448,211116.64540175328
91,40.74623200075596,-73.94532200035314,999400.6461959749,211153.81199408
92,40.742500001189924,-73.94860899952165,998490.6542495607,209793.57422898442
93,40.74240500087813,-73.94810999980871,998628.949576646,209759.0441143264
94,40.742422001095164,-73.9481950003783,998605.3918809758,209765.22389199256
95,40.74275900114013,-73.9538929998818,997026.3868369022,209887.1212859917
96,40.74280300130392,-73.95395500036102,997009.1978948998,209903.14290749058
97,40.753409001192345,-73.98112999996737,989478.0974715666,213764.45900375512
98,40.702033000801315,-74.01314899949054,980604.1457313156,195046.29532465787
99,40.702033000801315,-74.01314899949054,980604.1457313156,195046.29532465787
100,40.701961000593066,-74.01339699956122,980535.3781523117,195020.07392040154
101,40.701961000593066,-74.01339699956122,980535.3781523117,195020.07392040154
102,40.76209200118288,-73.9663399998183,993574.5797641423,216929.18758240523
103,40.76235300051639,-73.96615499958986,993625.7922601412,217024.2979565018
104,40.76199600064206,-73.96610500024993,993639.6934790598,216894.2365368189
105,40.76225500079114,-73.96591800006873,993691.4601078184,216988.61889399792
106,40.76459900091597,-73.97422800020375,991389.1569696506,217841.82880173743
107,40.764935001318285,-73.9741909995507,991399.3705319031,217964.2478482436
108,40.76485900130548,-73.97399800052692,991452.8415535542,217936.57434715476
109,40.76425800051672,-73.98127799942094,989436.2481458046,217717.09512733464
110,40.76405700096569,-73.98080300054961,989567.8453235643,217643.89284589957
111,40.76437700115304,-73.98116699968199,989466.9872575504,217760.4575734119
112,40.76417900101943,-73.98068299949864,989601.0775405613,217688.34879374996
113,40.76045400110487,-73.98338800031021,988852.0121095625,216331.05524848867
114,40.75903000051641,-73.98441200013421,988568.4263906471,215812.1930972449
115,40.759513000523555,-73.9848840002975,988437.6353136444,215988.14287657005
116,40.7593840008346,-73.98470900013602,988486.1243899004,215941.15248498245
117,40.760297001282645,-73.983566999586,988802.4347808961,216273.8457172423
118,40.75417200053055,-73.98668000023042,987940.3794183867,214042.16186040937
119,40.754335000754985,-73.98709699980543,987824.838638976,214101.53083615634
120,40.75430100123342,-73.98662299991872,987956.1644918176,214089.16340682824
121,40.754507001220134,-73.98710799954023,987821.781886561,214164.19573708434
122,40.74959000083694,-73.9876200005048,987680.1830883893,212372.7531257449
123,40.74989100127905,-73.98749500039362,987714.8017855574,212482.4221977508
124,40.74829400133664,-73.98797600009624,987581.6094666376,211900.565093737
125,40.74847700103222,-73.98828799998653,987495.1516343055,211967.22604966213
126,40.745281001027514,-73.98892300054607,987319.35342948,210802.79793233264
127,40.74548800070196,-73.98901000023109,987295.2370079012,210878.21149539878
128,40.740643000678176,-73.98921700007142,987238.0963741386,209113.01653498533
129,40.74120800048306,-73.98963900052017,987121.1307288094,209318.84978475663
130,40.7419130008876,-73.98942800017326,987179.5699163952,209575.71081957433
131,40.74075800113276,-73.9896320000055,987123.09004247,209154.90096566724
132,40.736339000909425,-73.99060299993691,986854.1876931492,207544.88909381858
133,40.7365230005194,-73.99044699972468,986897.4126723113,207611.93062640526
134,40.72967800077502,-73.99305100039543,986175.9666086436,205118.01468248374
135,40.73064200093977,-73.99273699962603,986262.9651223134,205469.23707716147
136,40.73059200087505,-73.99261999986997,986295.3935351386,205451.0232028261
137,40.73071600054057,-73.99251700000923,986323.9364570681,205496.2025744058
138,40.730773000808504,-73.99264099990762,986289.5677593962,205516.96664049322
139,40.724260000652734,-73.99795699956412,984816.2787112292,203143.99927357145
140,40.72434400046753,-73.99787499970364,984839.0066841408,203174.60354306918
141,40.71958500129559,-74.0019299996069,983715.0053232318,201440.75235198578
142,40.71966000052618,-74.00201900001107,983690.3350969858,201468.07742858192
143,40.71940800114969,-74.00215800047437,983651.8020375684,201376.26724473853
144,40.719460000499545,-74.00223600009556,983630.1810178171,201395.21274491042
145,40.6088350009905,-73.95776900005806,995975.8587542326,161094.22543366687
146,40.59899100093364,-73.95582799955477,996516.6053761384,157508.06889207754
147,40.595020000759654,-73.9551200002249,996713.9586559847,156061.43234966227
148,40.58730200083184,-73.954223999936,996964.2629453983,153249.69879990906
149,40.57798600098538,-73.96025800029547,995289.862094732,149854.82927732385
150,40.577931001322625,-73.96052400057089,995215.9793684793,149834.75812323322
151,40.577746001029006,-73.96023100018317,995297.4021058951,149767.39474091172
152,40.577697001130275,-73.96043800015305,995239.9077983017,149749.51682390823
153,40.57642300107101,-73.96789400057325,993168.8794600678,149284.51972240233
154,40.576445000451336,-73.96759099960158,993253.0485830624,149292.56563807017
155,40.576209000557355,-73.96787500037775,993174.1862079793,149206.55596757488
156,40.57623400093167,-73.96756100003365,993261.410771058,149215.69636924792
157,40.575499000848396,-73.97687299966972,990674.6492123174,148947.09716890502
158,40.57592900101308,-73.97674700022307,990709.610100387,149103.76614690744
159,40.57690000134535,-73.98084599950501,989570.8436771495,149457.25001998007
160,40.64633700121817,-73.99448899987257,985779.324685395,174754.42514732725
161,40.64018500077808,-73.99442299985472,985797.7826537356,172513.0848137392
162,40.64018000098069,-73.99422000043182,985854.1211237309,172511.2669040001
163,40.64136000117219,-73.9944109994909,985801.0857967298,172941.16958749408
164,40.64137900096152,-73.9941880002461,985862.9731401511,172948.09575474233
165,40.63613300097741,-73.99491500048453,985661.3236090547,171036.82333057208
166,40.63613900052338,-73.9947020002238,985720.4409448961,171039.01263066137
167,40.63641500047355,-73.9948789997417,985671.3094814735,171139.5639387403
168,40.63640500075824,-73.99467300018873,985728.4839078054,171135.92418223625
169,40.63138900082608,-73.99526200010341,985565.1085783982,169308.451131153
170,40.63153800051997,-73.9956429999148,985459.3532124769,169362.73022208334
171,40.63170900124219,-73.99528300054382,985559.273288236,169425.0355436502
172,40.61883400119433,-73.99919500003303,984473.4828088894,164734.29689366042
173,40.619133001338305,-73.99923999991759,984460.9890674801,164843.23040283192
174,40.61877000052378,-73.99899500042902,984529.0066479746,164710.9803392501
175,40.6188890009745,-73.99883200058711,984574.2578698094,164754.3358955729
176,40.61285500054176,-74.0008919994665,984002.3423469812,162555.9905547378
177,40.61284700061145,-74.00072099959921,984049.8192861374,162553.0755343251
178,40.60760200112182,-74.001491000569,983836.0011442315,160642.18860806955
179,40.60772300097482,-74.00189400049318,983724.1030740553,160686.2741498205
180,40.607897001127455,-74.00162800005522,983797.9631625547,160749.66542723897
181,40.60443900088166,-73.99816400038932,984759.817209973,159489.82772381022
182,40.60458700083699,-73.9980069998917,984803.4116109752,159543.74887582503
183,40.6046310005965,-73.99849799968783,984667.0716605637,159559.77640281376
184,40.60478900051507,-73.99834900054789,984708.4442812158,159617.34059215878
185,40.601726001220165,-73.99369600038919,986000.5548859842,158501.46979241126
186,40.60189800117387,-73.99353800042097,986044.4252050682,158564.1369899101
187,40.60199300109585,-73.99413000010537,985880.0311768937,158598.73633015438
188,40.60215000128454,-73.99394800015628,985930.5665088904,158655.93897166025
189,40.597889001091715,-73.9869580004091,987871.8352641457,157103.75900515757
190,40.59810000066808,-73.9872790005634,987782.6805868121,157180.6184314967
191,40.59775100078925,-73.98711199986317,987829.0761633053,157053.47564116408
192,40.59795200062024,-73.98744200051077,987737.4224752301,157126.6917020709
193,40.5880220010568,-73.98373500008773,988767.5477115676,153509.11035457166
194,40.58806600105337,-73.9834979996632,988833.3707426491,153525.15297339883
195,40.588305001122556,-73.98379099979309,988751.9749080513,153612.21152631906
196,40.58834800097843,-73.98354300013526,988820.8527230633,153627.89030073618
197,40.634552000604174,-74.01072599969021,981272.9662440557,170460.96358990803
198,40.63217900062705,-74.00665799960328,982401.9862957282,169596.30390190767
199,40.62560600131959,-73.99682999968425,985129.9611547294,167201.5304762466
200,40.620062000905534,-73.98940999985166,987189.9248825605,165181.86620849415
201,40.617341001073875,-73.98484000011217,988458.7891427255,164190.72088107938
202,40.61298900111904,-73.98208399986588,989224.2469293923,162605.31788391247
203,40.60510700076654,-73.98057800010078,989643.0134803029,159733.7898343283
204,40.59645900059184,-73.97894299952885,990097.7704448121,156583.20656857148
205,40.59272400119584,-73.97822700039235,990296.9498364787,155222.4999723965
206,40.70025400130229,-73.82933199999007,1031572.7540957312,194443.97927207247
207,40.70052000103535,-73.82923100020398,1031600.5703130654,194540.94528548332
208,40.696771000936984,-73.83704200031487,1029437.2915031464,193170.94999398902
209,40.69705500070232,-73.83715599995726,1029405.487760975,193274.3605483244
210,40.69503300049355,-73.84329800036508,1027703.6742354791,192534.580859909
211,40.69526700049504,-73.8432230004546,1027724.3192073097,192619.87104365896
212,40.69345100050823,-73.85255599957513,1025137.3913103032,191953.755577999
213,40.69356300102105,-73.85260800014532,1025122.9024941474,191994.53633632712
214,40.69238100119143,-73.85897499964982,1023357.9808271383,191560.99291207382
215,40.69266600067277,-73.85909799998258,1023323.7043208933,191664.7715759146
216,40.691285000919926,-73.86642500006252,1021292.6138948909,191158.45008199464
217,40.69147900073444,-73.86661000037445,1021241.2025803878,191229.05164683494
218,40.690142000989724,-73.87163000026061,1019849.7903369832,190739.86397691185
219,40.68947000062051,-73.87344900014045,1019345.6962008188,190494.30081974328
220,40.689596000921384,-73.87355499976613,1019316.2336613074,190540.1639169944
221,40.68347800076632,-73.8725480005001,1019598.7416264713,188311.6053819919
222,40.68358800131416,-73.87259999991767,1019584.2613404847,188351.6607480802
223,40.68175700074933,-73.87900700042076,1017808.2087902244,187682.0554599941
224,40.68164300107813,-73.8789840000952,1017814.645457148,187640.53093673827
225,40.679656001316204,-73.88573099972542,1015944.2627149818,186914.09702216016
226,40.6795300007475,-73.88571600056578,1015948.4828508925,186868.1968514963
227,40.67784700081332,-73.89171100013446,1014286.4333534848,186252.9195387423
228,40.6778640010583,-73.89156599958824,1014326.6448872248,186259.16296456047
229,40.676755001150994,-73.89983400030188,1012033.7892367255,185852.39212458028
230,40.676803000654886,-73.89951000022218,1012123.6394507269,185869.98264058866
231,40.68331300061073,-73.91133399968001,1008841.5315136465,188238.22101432396
232,40.68341700123608,-73.91124200031585,1008867.0091529792,188276.13727706825
233,40.68584700080485,-73.91580700053865,1007600.056962476,189160.2063750807
234,40.68594600114954,-73.91571299993404,1007626.0923434768,189196.30013491152
235,40.69003000093132,-73.92316100003609,1005559.1650468995,190682.32012873734
236,40.69014200099831,-73.9230620005719,1005586.583955317,190723.14911532807
237,40.69293000085254,-73.92825699993675,1004145.0658409708,191737.6762857461
238,40.69292900134402,-73.92793999986904,1004232.9734735631,191737.3842915721
239,40.696893001205396,-73.93546099976311,1002146.2597992274,193179.95981848543
240,40.69698700120347,-73.93555900013396,1002119.0597223948,193214.1867841661
241,40.70062900108737,-73.94199499953496,1000333.5216268164,194539.82783366248
242,40.70072000120875,-73.94167200037049,1000423.0601616487,194573.0413499039
243,40.700634001147975,-73.94217300005141,1000284.1647701405,194541.61687206823
244,40.7008470007834,-73.94170999997885,1000412.4929255544,194619.30405264828
245,40.704279000920536,-73.94832399943942,998577.843707724,195868.53285341282
246,40.704396001346986,-73.94822299970957,998605.8219982227,195911.17614083295
247,40.70711700077497,-73.95436999956549,996900.9730457234,196901.5701574078
248,40.707248000525176,-73.95432599948872,996913.1472339766,196949.30365775138
249,40.70856500125251,-73.95789299953161,995923.9635168151,197428.6311111586
250,40.70840900113537,-73.95768900053834,995980.5487054723,197371.82282582318
251,40.7085290004772,-73.95804799973861,995880.9967392222,197415.49432641416
252,40.718410001156236,-73.9871809998949,987803.4813982263,201012.91790581794
253,40.718551001133584,-73.98765000027731,987673.4652540686,201064.26983724907
254,40.71997700124279,-73.99357600025895,986030.7182114733,201583.6293628268
255,40.72029100055331,-73.9934109994752,986076.4474507271,201698.03234924446
256,40.71208200050858,-73.88954000033932,1014872.8813275553,198726.48218998665
257,40.70595500075515,-73.89623200021862,1013020.3000589771,196491.9643493349
258,40.70611500110734,-73.89555899945998,1013206.8239641483,196550.47899606917
259,40.70472900065514,-73.9022430000838,1011354.213496149,196043.37896039823
260,40.70444300124261,-73.90238900043751,1011313.8494036483,195939.13573057804
261,40.7027800005958,-73.90751499974346,1009893.243320972,195331.71306090124
262,40.70283500071398,-73.90789399983775,1009788.1372319766,195351.64051449203
263,40.69871700063333,-73.91865500019517,1006805.8397188893,193848.37711682564
264,40.6989130007839,-73.91877099960458,1006773.6084841487,193919.7559110688
265,40.69803300067644,-73.92637100008922,1004666.5100080674,193597.28313082978
266,40.697876001059875,-73.92652499982937,1004623.8555658178,193540.04768098795
267,40.739550001066604,-74.00238899971183,983587.9691599751,208714.62723992136
268,40.73973400046957,-74.00280399953128,983472.9680776448,208781.66746015527
269,40.73296100058313,-73.98665699977253,987947.928943978,206314.31937649075
270,40.7331340005307,-73.98704099981326,987841.496414065,206377.3327019068
271,40.731397001089974,-73.98211199956941,989207.6636292331,205744.72996450026
272,40.73148300115578,-73.98214500027808,989198.511088475,205776.06061049312
273,40.71771400067521,-73.95769499981996,995977.2481871396,200761.91545507545
274,40.717821001175004,-73.95756800032262,996012.4344684782,200800.91603323497
275,40.71466100106637,-73.94428699951894,999694.7486261417,199651.69425031493
276,40.714613000884,-73.94457000057422,999616.3061977309,199634.15655574336
277,40.71191200130368,-73.94043299957767,1000763.8347425623,198650.85340424033
278,40.71218200127148,-73.94066799998177,1000698.6186656521,198749.1783388312
279,40.7077230006109,-73.94004399943948,1000872.7223200648,197124.74786065402
280,40.70781900048571,-73.93974899951226,1000954.4865922347,197159.77961475067
281,40.70631700076304,-73.93169600055865,1003187.5930183993,196614.19441981657
282,40.706210000733776,-73.93196000048461,1003114.4281384783,196575.1541435713
283,40.70594300064172,-73.92203599997379,1005865.9925172323,196480.17106582524
284,40.70622800103714,-73.92190999960397,1005900.8343110671,196584.03634365223
285,40.7060820011396,-73.92230000056091,1005792.751850064,196530.74806439187
286,40.706320001275316,-73.92206200054775,1005858.6614951468,196617.51724782967
287,40.70415300094857,-73.91927300030697,1006632.6517450663,195828.71469158833
288,40.704379000941465,-73.91902600014936,1006701.0597447319,195911.11642965564
289,40.70432600123379,-73.91945199951506,1006582.9638523168,195891.69816141104
290,40.70448000083975,-73.9191840002381,1006657.2182969748,195947.8732459085
291,40.69609400045734,-73.9044300000085,1010751.2760537284,192896.7241644887
292,40.69606900080405,-73.90466499951953,1010686.1213284003,192887.5450489852
293,40.762937001104106,-73.98157800036606,989353.2450309861,217235.793924574
294,40.762793001305745,-73.98168999986704,989322.2300011509,217183.32355708536
295,40.70235300071414,-73.799784000399,1039764.0503771469,195226.04988640815
296,40.701855000946445,-73.80174000007797,1039222.1203586477,195043.38063232412
297,40.70282100056658,-73.79984299959095,1039747.3020510683,195396.51837748883
298,40.70231100131282,-73.79999099958937,1039706.6905837202,195210.6171744919
299,40.70188600094776,-73.8017540004326,1039218.212886139,195054.6660428264
300,40.702674000565295,-73.79978600041868,1039763.2285283952,195342.99814331997
301,40.702324000832135,-73.80001000044307,1039701.4113948056,195215.3412464159
302,40.700401000758944,-73.80797600010499,1037494.210756735,194509.7944291524
303,40.70081000060715,-73.80792299994022,1037508.5798224797,194658.83711007645
304,40.70055400074703,-73.80735299967046,1037666.8327868126,194565.91603607382
305,40.70087200047265,-73.80767300014476,1037577.8493689753,194681.5775501624
306,40.7012630005995,-73.81637200045567,1035165.5218445652,194818.85417849242
307,40.702731001146795,-73.81726999980881,1034915.4134209023,195353.16872665586
308,40.70124100102852,-73.81657699964936,1035108.697483137,194810.72000840667
309,40.74621400113022,-73.94511500032408,999458.0076298122,211147.2900254899
310,40.74462500079915,-73.94911699949725,998349.4356999808,210567.69702457185
311,40.74477100068718,-73.94865800040836,998476.590957477,210620.96365031824
312,40.74455200049062,-73.94842500006718,998541.2010644821,210541.2128255631
313,40.73007000134703,-73.95437699986623,996894.6767984795,205264.049167324
314,40.7301220004672,-73.95404899990837,996985.5739263862,205283.04158340572
315,40.730278000623315,-73.95448800017715,996863.8730543118,205339.8137795837
316,40.72365000111555,-73.95092899956587,997851.6200945649,202925.560734083
317,40.72376500117912,-73.9505660005446,997952.2133973077,202967.51537456922
318,40.72378000089501,-73.95098500005642,997836.0712411399,202972.91497007135
319,40.723894001089846,-73.95066500048242,997924.7459325654,203014.49854833278
320,40.71414000090997,-73.95135000052636,997736.8503109809,199460.71169266885
321,40.71392700124403,-73.95173699967242,997629.6083994798,199383.05010257746
322,40.7051140011964,-73.95006200045962,998095.786929057,196172.46892533105
323,40.70549000069345,-73.95055400007777,997959.2980288117,196309.37941265694
324,40.70549500046039,-73.9500889999115,998088.2219835673,196311.27409391312
325,40.70520400100888,-73.95031999979358,998024.2355629791,196205.21787557445
326,40.69958200052498,-73.95016400039005,998068.6531250621,194156.98017415413
327,40.69543600112017,-73.94948000029783,998259.1855523894,192646.57866740867
328,40.68999500055366,-73.95161600010411,997667.9682308869,190663.92810516237
329,40.68975700129054,-73.95161200023976,997669.1253808109,190577.21863290656
330,40.68894200054612,-73.96021500021762,995283.447081312,190279.0893079099
331,40.68878100077371,-73.95987100016234,995378.8743838967,190220.47590807962
332,40.68875300114247,-73.96018999989462,995290.4116343128,190210.23445874444
333,40.68811400117377,-73.96757500050515,993242.4334468044,189976.58367932413
334,40.68811400117377,-73.96757500050515,993242.4334468044,189976.58367932413
335,40.68787500108729,-73.96793100031711,993143.7358095652,189889.47263308315
336,40.68787500108729,-73.96793100031711,993143.7358095652,189889.47263308315
337,40.68846000057322,-73.96574899975677,993748.7893894768,190102.83408298995
338,40.68846000057322,-73.96574899975677,993748.7893894768,190102.83408298995
339,40.68815700090346,-73.965578999989,993795.9785995631,189992.46094417
340,40.68815700090346,-73.965578999989,993795.9785995631,189992.46094417
341,40.68715900067602,-73.97628999951374,990825.5947765561,189627.8747310832
342,40.68716000111625,-73.97686500042563,990666.1272477213,189628.1965808273
343,40.889783000890915,-73.89843200045328,1012332.6803712262,263466.178825831
344,40.889683001346754,-73.89792499951669,1012472.9041721381,263429.9079009926
345,40.89013600109805,-73.89825699978446,1012380.9171513895,263594.8472036591
346,40.88994600102675,-73.89779799986037,1012507.9067268058,263525.7702420869
347,40.88481300063471,-73.90092299968606,1011645.988831221,261654.61912873713
348,40.878775000952515,-73.90502400016787,1010514.3982466466,259453.4791740807
349,40.87916800087231,-73.9047509996186,1010589.7373348195,259596.7466040757
350,40.874437000660414,-73.9105289996505,1008993.6758943932,257871.3714459091
351,40.86941200089763,-73.91545500000119,1007633.1320275682,256039.21369290413
352,40.86979300113744,-73.91516999982605,1007711.821830805,256178.10317890623
353,40.86474500120516,-73.91886400044963,1006691.858975724,254337.95233167487
354,40.86428300127663,-73.91922200035864,1006592.9930317259,254169.53632991013
355,40.86118300120977,-73.92511000049237,1004965.3529143179,253038.639313494
356,40.861187001123554,-73.92507800016078,1004974.2032903144,253040.1042055801
357,40.54023838312863,-74.17870202747334,934580.6468992225,136150.61587216248
358,40.63631005470929,-74.07472117936834,963511.4587881428,171110.1328952521
359,40.54064030968037,-74.17746136164392,934925.7800672359,136296.3458956633
360,40.513394999768536,-74.25114200530203,914418.3187856367,126420.38598881646
361,40.52535277285607,-74.20081488169684,928422.0650563098,130740.76711182548
362,40.551044828771424,-74.151490395228,942150.787270726,140073.40100556225
363,40.51783236016187,-74.23900680150932,917796.994114891,128027.57207890239
364,40.59608371277666,-74.08756358705132,959932.4551194004,156457.93090048656
365,40.58898083133198,-74.09566269024818,957680.4038492296,153872.5249820852
366,40.6036463903815,-74.08361004730492,961033.0339549765,159212.1340534906
367,40.5794406004058,-74.10909547424173,953945.2216870647,150401.14281724973
368,40.51538834259189,-74.24543268887537,916007.8621944801,127142.10403357782
369,40.556853330491705,-74.1362980235717,946376.0396469828,142182.64022540505
370,40.522795218815794,-74.21661689499,924026.6998313079,129819.46088357057
371,40.85537400078619,-73.92953599966226,1003742.7782597231,250921.18160616403
372,40.8564130010661,-73.93260500034644,1002893.495509475,251299.06109973948
373,40.84943500131897,-73.93342800012336,1002667.7610528169,248756.53600107768
374,40.84909800112342,-73.9337469994527,1002579.599811807,248633.68716541538
375,40.83426800130478,-73.94518300038898,999419.0897286342,243228.3771099062
376,40.834221000799,-73.94507299964854,999449.5401270554,243211.27215724273
377,40.82665700086404,-73.95051999955042,997943.7892015568,240454.53095158245
378,40.82158400072177,-73.9542229998489,996919.9349500692,238605.69541040636
379,40.82134800084509,-73.95440800002518,996868.7762597348,238519.68541183215
380,40.815143000777624,-73.95843900056369,995754.1643157292,236258.42549865844
381,40.81568800046402,-73.95855400038508,995722.2381984728,236456.97332991322
382,40.815307001276445,-73.95882600040818,995647.013939481,236318.12616666054
383,40.81523000117834,-73.958366000247,995774.3558764007,236290.13245625
384,40.80825100090538,-73.96395500043013,994228.3583122358,233746.74810733157
385,40.808099000602446,-73.96360299941038,994325.8259650584,233691.40930724257
386,40.808400000687584,-73.9638450000096,994258.787385224,233801.04655515854
387,40.80824500112703,-73.96349499943106,994355.7015614759,233744.6149094914
388,40.80439000119268,-73.96678600037963,993445.18435365,232339.73976649824
389,40.79928200045936,-73.96867899990173,992921.7792324707,230478.52301648978
390,40.799142000928825,-73.96831399978942,993022.8544896404,230427.55264599872
391,40.79941000081965,-73.96861199993799,992940.3126599775,230525.16465549188
392,40.79922300072293,-73.96827099976497,993034.7491508856,230457.06800690223
393,40.78834900101238,-73.97693499959243,990637.0068991486,226494.54345164984
394,40.7885150007288,-73.97671799994522,990697.0809259698,226555.038737492
