,Latitude,Longitude
104,40.76199600064206,-73.96610500024993
105,40.76225500079114,-73.96591800006873
106,40.76459900091597,-73.97422800020375
107,40.764935001318285,-73.9741909995507
108,40.76485900130548,-73.97399800052692
109,40.76425800051672,-73.98127799942094
110,40.76405700096569,-73.98080300054961
111,40.76437700115304,-73.98116699968199
112,40.76417900101943,-73.98068299949864
113,40.76045400110487,-73.98338800031021
114,40.75903000051641,-73.98441200013421
115,40.759513000523555,-73.9848840002975
116,40.7593840008346,-73.98470900013602
117,40.760297001282645,-73.983566999586
118,40.75417200053055,-73.98668000023042
119,40.754335000754985,-73.98709699980543
120,40.75430100123342,-73.98662299991872
121,40.754507001220134,-73.98710799954023
122,40.74959000083694,-73.9876200005048
123,40.74989100127905,-73.98749500039362
124,40.74829400133664,-73.98797600009624
125,40.74847700103222,-73.98828799998653
126,40.745281001027514,-73.98892300054607
127,40.74548800070196,-73.98901000023109
128,40.740643000678176,-73.98921700007142
129,40.74120800048306,-73.98963900052017
130,40.7419130008876,-73.98942800017326
131,40.74075800113276,-73.9896320000055
132,40.736339000909425,-73.99060299993691
133,40.7365230005194,-73.99044699972468
134,40.72967800077502,-73.99305100039543
135,40.73064200093977,-73.99273699962603
136,40.73059200087505,-73.99261999986997
137,40.73071600054057,-73.99251700000923
138,40.730773000808504,-73.99264099990762
139,40.724260000652734,-73.99795699956412
140,40.72434400046753,-73.99787499970364
141,40.71958500129559,-74.0019299996069
142,40.71966000052618,-74.00201900001107
143,40.71940800114969,-74.00215800047437
144,40.719460000499545,-74.00223600009556
145,40.6088350009905,-73.95776900005806
146,40.59899100093364,-73.95582799955477
147,40.595020000759654,-73.9551200002249
148,40.58730200083184,-73.954223999936
149,40.57798600098538,-73.96025800029547
150,40.577931001322625,-73.96052400057089
151,40.577746001029006,-73.96023100018317
152,40.577697001130275,-73.96043800015305
153,40.57642300107101,-73.96789400057325
154,40.576445000451336,-73.96759099960158
155,40.576209000557355,-73.96787500037775
156,40.57623400093167,-73.96756100003365
157,40.575499000848396,-73.97687299966972
158,40.57592900101308,-73.97674700022307
159,40.57690000134535,-73.98084599950501
160,40.64633700121817,-73.99448899987257
161,40.64018500077808,-73.99442299985472
162,40.64018000098069,-73.99422000043182
163,40.64136000117219,-73.9944109994909
164,40.64137900096152,-73.9941880002461
165,40.63613300097741,-73.99491500048453
166,40.63613900052338,-73.9947020002238
167,40.63641500047355,-73.9948789997417
168,40.63640500075824,-73.99467300018873
169,40.63138900082608,-73.99526200010341
170,40.63153800051997,-73.9956429999148
171,40.63170900124219,-73.99528300054382
172,40.61883400119433,-73.99919500003303
173,40.619133001338305,-73.99923999991759
174,40.61877000052378,-73.99899500042902
175,40.6188890009745,-73.99883200058711
176,40.61285500054176,-74.0008919994665
177,40.61284700061145,-74.00072099959921
178,40.60760200112182,-74.001491000569
179,40.60772300097482,-74.00189400049318
180,40.607897001127455,-74.00162800005522
181,40.60443900088166,-73.99816400038932
182,40.60458700083699,-73.9980069998917
183,40.6046310005965,-73.99849799968783
184,40.60478900051507,-73.99834900054789
185,40.601726001220165,-73.99369600038919
186,40.60189800117387,-73.99353800042097
187,40.60199300109585,-73.99413000010537
188,40.60215000128454,-73.99394800015628
189,40.597889001091715,-73.9869580004091
190,40.59810000066808,-73.9872790005634
191,40.59775100078925,-73.98711199986317
192,40.59795200062024,-73.98744200051077
193,40.5880220010568,-73.98373500008773
194,40.58806600105337,-73.9834979996632
195,40.588305001122556,-73.98379099979309
196,40.58834800097843,-73.98354300013526
197,40.634552000604174,-74.01072599969021
198,40.63217900062705,-74.00665799960328
199,40.62560600131959,-73.99682999968425
200,40.620062000905534,-73.98940999985166
201,40.617341001073875,-73.98484000011217
202,40.61298900111904,-73.98208399986588
203,40.60510700076654,-73.98057800010078
204,40.59645900059184,-73.97894299952885
205,40.59272400119584,-73.97822700039235
206,40.70025400130229,-73.82933199999007
207,40.70052000103535,-73.82923100020398
208,40.696771000936984,-73.83704200031487
209,40.69705500070232,-73.83715599995726
210,40.69503300049355,-73.84329800036508
211,40.69526700049504,-73.8432230004546
212,40.69345100050823,-73.85255599957513
213,40.69356300102105,-73.85260800014532
214,40.69238100119143,-73.85897499964982
215,40.69266600067277,-73.85909799998258
216,40.691285000919926,-73.86642500006252
217,40.69147900073444,-73.86661000037445
218,40.690142000989724,-73.87163000026061
219,40.68947000062051,-73.87344900014045
220,40.689596000921384,-73.87355499976613
221,40.68347800076632,-73.8725480005001
222,40.68358800131416,-73.87259999991767
223,40.68175700074933,-73.87900700042076
224,40.68164300107813,-73.8789840000952
225,40.679656001316204,-73.88573099972542
226,40.6795300007475,-73.88571600056578
227,40.67784700081332,-73.89171100013446
228,40.6778640010583,-73.89156599958824
229,40.676755001150994,-73.89983400030188
230,40.676803000654886,-73.89951000022218
231,40.68331300061073,-73.91133399968001
232,40.68341700123608,-73.91124200031585
233,40.68584700080485,-73.91580700053865
234,40.68594600114954,-73.91571299993404
235,40.69003000093132,-73.92316100003609
236,40.69014200099831,-73.9230620005719
237,40.69293000085254,-73.92825699993675
238,40.69292900134402,-73.92793999986904
239,40.696893001205396,-73.93546099976311
240,40.69698700120347,-73.93555900013396
241,40.70062900108737,-73.94199499953496
242,40.70072000120875,-73.94167200037049
243,40.700634001147975,-73.94217300005141
244,40.7008470007834,-73.94170999997885
245,40.704279000920536,-73.94832399943942
246,40.704396001346986,-73.94822299970957
247,40.70711700077497,-73.95436999956549
248,40.707248000525176,-73.95432599948872
249,40.70856500125251,-73.95789299953161
250,40.70840900113537,-73.95768900053834
251,40.7085290004772,-73.95804799973861
252,40.718410001156236,-73.9871809998949
253,40.718551001133584,-73.98765000027731
254,40.71997700124279,-73.99357600025895
255,40.72029100055331,-73.9934109994752
256,40.71208200050858,-73.88954000033932
257,40.70595500075515,-73.89623200021862
258,40.70611500110734,-73.89555899945998
259,40.70472900065514,-73.9022430000838
260,40.70444300124261,-73.90238900043751
261,40.7027800005958,-73.90751499974346
262,40.70283500071398,-73.90789399983775
263,40.69871700063333,-73.91865500019517
264,40.6989130007839,-73.91877099960458
265,40.69803300067644,-73.92637100008922
266,40.697876001059875,-73.92652499982937
267,40.739550001066604,-74.00238899971183
268,40.73973400046957,-74.00280399953128
269,40.73296100058313,-73.98665699977253
270,40.7331340005307,-73.98704099981326
271,40.731397001089974,-73.98211199956941
272,40.73148300115578,-73.98214500027808
273,40.71771400067521,-73.95769499981996
274,40.717821001175004,-73.95756800032262
275,40.71466100106637,-73.94428699951894
276,40.714613000884,-73.94457000057422
277,40.71191200130368,-73.94043299957767
278,40.71218200127148,-73.94066799998177
279,40.7077230006109,-73.94004399943948
280,40.70781900048571,-73.93974899951226
281,40.70631700076304,-73.93169600055865
282,40.706210000733776,-73.93196000048461
283,40.70594300064172,-73.92203599997379
284,40.70622800103714,-73.92190999960397
285,40.7060820011396,-73.92230000056091
286,40.706320001275316,-73.92206200054775
287,40.70415300094857,-73.91927300030697
288,40.704379000941465,-73.91902600014936
289,40.70432600123379,-73.91945199951506
290,40.70448000083975,-73.9191840002381
291,40.69609400045734,-73.9044300000085
292,40.69606900080405,-73.90466499951953
293,40.762937001104106,-73.98157800036606
294,40.762793001305745,-73.98168999986704
295,40.70235300071414,-73.799784000399
296,40.701855000946445,-73.80174000007797
297,40.70282100056658,-73.79984299959095
298,40.70231100131282,-73.79999099958937
299,40.70188600094776,-73.8017540004326
300,40.702674000565295,-73.79978600041868
301,40.702324000832135,-73.80001000044307
302,40.700401000758944,-73.80797600010499
303,40.70081000060715,-73.80792299994022
304,40.70055400074703,-73.80735299967046
305,40.70087200047265,-73.80767300014476
306,40.7012630005995,-73.81637200045567
307,40.702731001146795,-73.81726999980881
308,40.70124100102852,-73.81657699964936
309,40.74621400113022,-73.94511500032408
310,40.74462500079915,-73.94911699949725
311,40.74477100068718,-73.94865800040836
312,40.74455200049062,-73.94842500006718
313,40.73007000134703,-73.95437699986623
314,40.7301220004672,-73.95404899990837
315,40.730278000623315,-73.95448800017715
316,40.72365000111555,-73.95092899956587
317,40.72376500117912,-73.9505660005446
318,40.72378000089501,-73.95098500005642
319,40.723894001089846,-73.95066500048242
320,40.71414000090997,-73.95135000052636
321,40.71392700124403,-73.95173699967242
322,40.7051140011964,-73.95006200045962
323,40.70549000069345,-73.95055400007777
324,40.70549500046039,-73.9500889999115
325,40.70520400100888,-73.95031999979358
326,40.69958200052498,-73.95016400039005
327,40.69543600112017,-73.94948000029783
328,40.68999500055366,-73.95161600010411
329,40.68975700129054,-73.95161200023976
330,40.68894200054612,-73.96021500021762
331,40.68878100077371,-73.95987100016234
332,40.68875300114247,-73.96018999989462
333,40.68811400117377,-73.96757500050515
334,40.68811400117377,-73.96757500050515
335,40.68787500108729,-73.96793100031711
336,40.68787500108729,-73.96793100031711
337,40.68846000057322,-73.96574899975677
338,40.68846000057322,-73.96574899975677
339,40.68815700090346,-73.965578999989
340,40.68815700090346,-73.965578999989
341,40.68715900067602,-73.97628999951374
342,40.68716000111625,-73.97686500042563
343,40.889783000890915,-73.89843200045328
344,40.889683001346754,-73.89792499951669
345,40.89013600109805,-73.89825699978446
346,40.88994600102675,-73.89779799986037
347,40.88481300063471,-73.90092299968606
348,40.878775000952515,-73.90502400016787
349,40.87916800087231,-73.9047509996186
350,40.874437000660414,-73.9105289996505
351,40.86941200089763,-73.91545500000119
352,40.86979300113744,-73.91516999982605
353,40.86474500120516,-73.91886400044963
354,40.86428300127663,-73.91922200035864
355,40.86118300120977,-73.92511000049237
356,40.861187001123554,-73.92507800016078
357,40.54023838312863,-74.17870202747334
358,40.63631005470929,-74.07472117936834
359,40.54064030968037,-74.17746136164392
360,40.513394999768536,-74.25114200530203
361,40.52535277285607,-74.20081488169684
362,40.551044828771424,-74.151490395228
363,40.51783236016187,-74.23900680150932
364,40.59608371277666,-74.08756358705132
365,40.58898083133198,-74.09566269024818
366,40.6036463903815,-74.08361004730492
367,40.5794406004058,-74.10909547424173
368,40.51538834259189,-74.24543268887537
369,40.556853330491705,-74.1362980235717
370,40.522795218815794,-74.21661689499
371,40.85537400078619,-73.92953599966226
372,40.8564130010661,-73.93260500034644
373,40.84943500131897,-73.93342800012336
374,40.84909800112342,-73.9337469994527
375,40.83426800130478,-73.94518300038898
376,40.834221000799,-73.94507299964854
377,40.82665700086404,-73.95051999955042
378,40.82158400072177,-73.9542229998489
379,40.82134800084509,-73.95440800002518
380,40.815143000777624,-73.95843900056369
381,40.81568800046402,-73.95855400038508
382,40.815307001276445,-73.95882600040818
383,40.81523000117834,-73.958366000247
384,40.80825100090538,-73.96395500043013
385,40.808099000602446,-73.96360299941038
386,40.808400000687584,-73.9638450000096
387,40.80824500112703,-73.96349499943106
388,40.80439000119268,-73.96678600037963
389,40.79928200045936,-73.96867899990173
390,40.799142000928825,-73.96831399978942
391,40.79941000081965,-73.96861199993799
392,40.79922300072293,-73.96827099976497
393,40.78834900101238,-73.97693499959243
394,40.7885150007288,-73.97671799994522
395,40.78406600125539,-73.98005100010229
396,40.7837650011059,-73.98027399970793
397,40.77914600118901,-73.98182200022524
398,40.77887500103648,-73.98187700022096
399,40.773738000964435,-73.98244800053143
400,40.773829000793576,-73.98243300055154
401,40.77357600059736,-73.98242499949802
402,40.76111100084517,-73.98343599966064
403,40.76128200101848,-73.98385299964245
404,40.76121200085311,-73.98335700040131
405,40.76136700047133,-73.98378199996694
406,40.75624100077108,-73.9871330002365
407,40.75604200125014,-73.987242000417
408,40.751046000520134,-73.99127099949824
409,40.74391000081463,-73.99560800007117
410,40.74412000048408,-73.9953479998761
411,40.74092000119855,-73.9976979995116
412,40.74101500048004,-73.9975799995167
413,40.73848400068603,-73.99991400034781
414,40.738775001128936,-73.99971100045268
415,40.73858500099508,-73.99940500049415
416,40.733402001034655,-74.00274800048986
417,40.728472000973596,-74.0051880005409
418,40.728656001058766,-74.00508600020933
419,40.722569000738225,-74.00608000044372
420,40.72249700051474,-74.0059939994229
421,40.71900100095171,-74.00667500031243
422,40.7154440005533,-74.00945300038241
423,40.62530700095405,-73.96096900015866
424,40.625363000482295,-73.9606539998178
425,40.618140000630724,-73.95946000002303
426,40.609062000781535,-73.95780799949603
427,40.58573400104336,-73.95437100041163
428,40.5776180011225,-73.9619939997117
429,40.57765600108124,-73.96179199971967
430,40.5773870011973,-73.96191200012127
431,40.57742500131019,-73.9617190003475
432,40.576507000817266,-73.96944499992779
433,40.576487001201215,-73.96924299999988
434,40.57575200063361,-73.97674000054973
435,40.57646400084496,-73.97486200011457
436,40.57624100083492,-73.98107699963558
437,40.627299001301736,-73.99646500020995
438,40.627110001144935,-73.99687000021943
439,40.62736700105922,-73.99672900056984
440,40.63060900111048,-74.00406700058724
441,40.624246000716944,-73.99596200038907
442,40.62130600062646,-73.99146900051102
443,40.61057200069324,-73.98161300019369
444,40.603212001127204,-73.98019899989467
445,40.59851200104023,-73.97933500002254
446,40.700808001026594,-73.82738999967381
447,40.69407700090907,-73.85047599976244
448,40.708293001146934,-73.95804400057325
449,40.708788000948154,-73.95882600028455
450,40.70827100091838,-73.95774899947165
451,40.70840300070704,-73.95812400025471
452,40.708681000471664,-73.95892699964104
453,40.71782300104115,-74.00032599953003
454,40.712699000660656,-74.00409900011306
455,40.71419900086895,-74.00318700001199
456,40.71024100133676,-74.008021999885
457,40.71010600058578,-74.00764799967342
458,40.70937600121553,-74.00837499959205
459,40.71038800045965,-74.00793499971903
460,40.710211000789,-74.00758400053654
461,40.709507000739215,-74.00829500025311
462,40.70614200080869,-74.01112799959888
463,40.70596100081817,-74.01122900028547
464,40.706001001193364,-74.01149700017311
465,40.706439000639115,-74.01126299980652
466,40.7057470008398,-74.01155399943313
467,40.73719700133645,-73.9967040002893
468,40.73714900060612,-73.99657800032142
469,40.73475500085548,-73.99099099997512
470,40.734859001333184,-73.9912350005178
471,40.73312200055631,-73.98654799947136
472,40.73327700049357,-73.98693099981813
473,40.73105000120231,-73.98262500051983
474,40.73111800092481,-73.98256299944175
475,40.716888001064106,-73.95636700052131
476,40.71699100110155,-73.95625699960179
477,40.7139080006619,-73.94926199991923
478,40.71421000124828,-73.9493130000467
479,40.714439000743,-73.94418999943257
480,40.714433000678135,-73.94454600031068
481,40.71179100063892,-73.94074199974496
482,40.71201700050525,-73.94097599969999
483,40.70346100094077,-73.91760599980049
484,40.703540001090744,-73.91777100050616
485,40.69981400080795,-73.91129500027324
486,40.69946800067977,-73.91064799977616
487,40.69980700134659,-73.9109990002118
488,40.69587100102467,-73.9051429996001
489,40.695990000756716,-73.90526499961696
490,40.66374900051789,-73.90048200047256
491,40.86828400080386,-73.91960700045321
492,40.86803600121992,-73.91928399950918
493,40.86529600057023,-73.92741100042666
494,40.8652480006033,-73.92727900029607
495,40.86534200096004,-73.92696399956364
496,40.86544600109435,-73.92703500043224
497,40.85077800124626,-73.9384720001484
498,40.85071700091415,-73.93821400040399
499,40.85087000131911,-73.93853699965577
500,40.84635200071115,-73.94028700046785
501,40.84640700120318,-73.93986100054526
502,40.84186000108137,-73.93956899975426
503,40.84192800057145,-73.93945500009073
504,40.84176000106231,-73.93906700033133
505,40.825622000508176,-73.94379599971889
506,40.82558100084003,-73.94344399953793
507,40.818558000696186,-73.94754299944589
508,40.81718800079138,-73.94766500014222
509,40.816892001179326,-73.94781799969812
510,40.81686700046872,-73.94795299949008
511,40.81835400106519,-73.94721299966716
512,40.811858000642076,-73.95135100055747
513,40.811990000867716,-73.95174499993097
514,40.804428000771175,-73.95502400050259
515,40.80417200097991,-73.95513100031359
516,40.80086600068446,-73.95840499941482
517,40.792285001035324,-73.96442299966145
518,40.792591001187866,-73.96431599945484
519,40.786769000752294,-73.9684479997323
520,40.78611500067194,-73.96901099942797
521,40.78089500051565,-73.97291799974646
522,40.78031900056935,-73.97317900024049
523,40.77494000127264,-73.97714399988875
524,40.76864900124288,-73.98118399996902
525,40.76208500131275,-73.9858289999567
526,40.762216000513796,-73.98575699964927
527,40.75856700105674,-73.98905300037535
528,40.75840100127259,-73.98867300047789
529,40.75868500081034,-73.98898999970584
530,40.75268900056211,-73.99274200034682
531,40.752796001220474,-73.99266899976912
532,40.75276600070955,-73.99259599997431
533,40.752877000838836,-73.99324400043513
534,40.75305300085618,-73.9932559994322
535,40.753032000666956,-73.99318800005699
536,40.75217800112652,-73.99370100036371
537,40.75242700054559,-73.99367900021578
538,40.746732000857875,-73.99771099962196
539,40.746603000567475,-73.99780099972368
540,40.74527800074828,-73.99877100051596
541,40.74550500079417,-73.99864200035957
542,40.74653500099534,-73.99727100051525
543,40.74648300082506,-73.9971420000466
544,40.746110000959604,-73.9981449996875
545,40.745814001186666,-73.99785199946204
546,40.746427000602445,-73.99734999944268
547,40.73306700126593,-73.99972799977385
548,40.73325900097799,-73.99961499984104
549,40.73307200104815,-74.00019200003808
550,40.725595000816554,-74.0043259999925
551,40.726208001134815,-74.00398999953292
552,40.71987000052798,-74.00503799997084
553,40.714873001086865,-74.00816199981509
554,40.714777001341815,-74.00790300022199
555,40.71509900079141,-74.00798899963942
556,40.71499200122226,-74.00773899971288
557,40.713949000967396,-74.00895999968903
558,40.71431300062494,-74.00858399956304
559,40.71453900063783,-74.00842800052166
560,40.69911200077627,-73.98892000026513
561,40.6992120007885,-73.98827399986597
562,40.69324300093006,-73.98740199983688
563,40.693491000800925,-73.98708900020479
564,40.69315300072796,-73.98740799975512
565,40.6931530009137,-73.98748399943115
566,40.69324300054568,-73.98748099994933
567,40.692397001054964,-73.98716199997669
568,40.6923290011767,-73.98716699975473
569,40.68286800096481,-73.96462999970235
570,40.683172001121186,-73.96468899975191
571,40.68125600117548,-73.95558999983704
572,40.68022800088118,-73.94941399980395
573,40.68026200129792,-73.94963499976966
574,40.67980400107332,-73.94111899960131
575,40.67972800106906,-73.94136199958852
576,40.679530001016616,-73.93202100004619
577,40.67934600127338,-73.93198699967262
578,40.678513000972146,-73.91077299978465
579,40.678460000551205,-73.91097100043184
580,40.679215000927314,-73.86029100016712
581,40.679361001121286,-73.8602840005439
582,40.680611000542676,-73.84253699987947
583,40.68077400101242,-73.84255800024278
584,40.6839720010424,-73.83281599943217
585,40.684111000796676,-73.83288900013594
586,40.68572000058409,-73.82709200048289
587,40.68586800122389,-73.82710700003341
588,40.66933900098021,-73.83472100053949
589,40.6601600012903,-73.83037199970069
590,40.87402100117967,-73.87750100055958
591,40.87426200051529,-73.87753300001039
592,40.87408400122103,-73.88711199975013
593,40.874025000515374,-73.886465999825
594,40.86618100066827,-73.89430600010499
595,40.866369000845204,-73.89452099968575
596,40.86612700092387,-73.8939819996125
597,40.86229600060811,-73.89688500022153
598,40.86260800109758,-73.89666199972325
599,40.85105200053909,-73.90509299953474
600,40.8511760013481,-73.90426299981107
601,40.84646100078523,-73.90979600013416
602,40.846354000523775,-73.90904699947147
603,40.83861800121276,-73.91419099980621
604,40.838991000761844,-73.91403700038497
605,40.838421000768925,-73.91362600031424
606,40.83311100089355,-73.91939899960248
607,40.82737200047046,-73.92421699984025
608,40.82757200132717,-73.92402800004501
609,40.82753900047789,-73.92415600017806
610,40.75862300052824,-73.98156599967372
611,40.75897700046408,-73.98135199985333
612,40.75910500089732,-73.98125200006085
613,40.75780100092034,-73.98178800045342
614,40.758024000778704,-73.98207900028763
615,40.757981001203724,-73.98153999957127
616,40.75786200084005,-73.98173499948511
617,40.75848600104593,-73.98115799990187
618,40.75861500065464,-73.98109499996352
619,40.75370900094357,-73.98508399989426
620,40.75533300052329,-73.98393399979334
621,40.755008001230735,-73.98424900033847
622,40.754832000540624,-73.98365699985403
623,40.75347300097601,-73.98525900033071
624,40.75340800086248,-73.98489200039207
625,40.75354600106577,-73.98477899947437
626,40.750674001310706,-73.98803100021101
627,40.750271000742266,-73.98706599953431
628,40.75088000056648,-73.98809599983437
629,40.75064700116795,-73.98734599965809
630,40.75040400129933,-73.98698900050714
631,40.74312100053112,-73.99309899994718
632,40.743066000637675,-73.99297099946992
633,40.74297700127477,-73.99318800043537
634,40.74292200094004,-73.99306600056732
635,40.738678000646054,-73.99563200053089
636,40.738529001083776,-73.99568500052408
637,40.73883800075859,-73.99602300002492
638,40.73871800068385,-73.99612100013594
639,40.73728600045643,-73.99643700040905
640,40.73731600124041,-73.99650799960733
641,40.72534400048191,-73.99561200053306
642,40.72395000121395,-73.99129800004937
643,40.7236650008619,-73.99165100017173
644,40.71837200106312,-73.98844500031885
645,40.718207001246554,-73.9882730001973
646,40.713906000914186,-73.99001399998978
647,40.71419400126964,-73.99035200049538
648,40.714404000928866,-73.98991800019905
649,40.6867080007296,-73.99062899995235
650,40.68686800095415,-73.99052599991127
651,40.68557900083901,-73.99146499975895
652,40.685445000749795,-73.99113100028609
653,40.68080600064838,-73.99434999994897
654,40.68094400115407,-73.99424699974075
655,40.68111500089429,-73.99443399977244
656,40.66070500052888,-73.97952200050106
657,40.66076300087218,-73.97899200049449
658,40.66128700051535,-73.97939500020668
659,40.66140000122864,-73.97976199963267
660,40.64985400091236,-73.97581500046593
661,40.645042000619085,-73.97957300020755
662,40.64490800084142,-73.98001899984308
663,40.63709300102466,-73.97846300038118
664,40.63710700134549,-73.97825700046194
665,40.62867400088844,-73.97689199972457
666,40.62870800073174,-73.97664599991317
667,40.61612100075442,-73.97450700057627
668,40.616160000837894,-73.97427000021857
669,40.602197000869936,-73.97263999995965
670,40.602178000458885,-73.97237900036963
671,40.71264000072137,-73.7844110005385
672,40.71229500098154,-73.78427999968055
673,40.712575000973004,-73.78466900029369
674,40.712240001310136,-73.78445599982852
675,40.712483000681516,-73.78506400024834
676,40.71224200071936,-73.78496800057597
677,40.709812000679044,-73.79471200019431
678,40.71015400095228,-73.79492200044278
679,40.70985200130507,-73.79456399997261
680,40.71018400063838,-73.79472999958533
681,40.7070620010458,-73.80433200036327
682,40.70735800092373,-73.80449800047982
683,40.707063000830956,-73.8046199999623
684,40.70534100079666,-73.81185999944066
685,40.704906000698074,-73.81195600052062
686,40.71414500046079,-73.83088600011864
687,40.7150190012173,-73.83162000055567
688,40.71467300117339,-73.83215100004777
689,40.714929001034086,-73.83150100018808
690,40.7222690013306,-73.84515300039851
691,40.7214090013249,-73.84463200058282
692,40.72191600071852,-73.8443519997078
693,40.72603000070775,-73.8521860005233
694,40.72636700091653,-73.85159199994669
695,40.73318800132119,-73.8686050001064
696,40.747238000676866,-73.89214599949497
697,40.74703400116454,-73.89255499974475
698,40.753428000940325,-73.90684699953115
699,40.756029001321124,-73.91217999996306
700,40.69359400114908,-73.99030400029861
701,40.693838000972846,-73.99011900016225
702,40.69356900127375,-73.99059899993928
703,40.69372800104672,-73.99062999972973
704,40.6903880009171,-73.98529900022486
705,40.688235000675654,-73.98063900048187
706,40.68805300066145,-73.98050599959079
707,40.684976001123324,-73.97787999958045
708,40.680695000563894,-73.97474799971003
709,40.68091100102721,-73.97495999969104
710,40.67495000089224,-73.97098999943682
711,40.67511000062565,-73.97082200058854
712,40.675142000611466,-73.97121599997601
713,40.675286000723155,-73.97082499999514
714,40.67212200105748,-73.96415400053795
715,40.67178900108896,-73.96430099956063
716,40.670485001093176,-73.95780600046888
717,40.67073200090646,-73.95769599997868
718,40.6703370012649,-73.95797300014002
719,40.67092200133036,-73.9577639995014
720,40.66971100134063,-73.95024700055183
721,40.669741001251154,-73.95079799952086
722,40.66926100109585,-73.94194800010953
723,40.66928900110269,-73.94246299993728
724,40.66893500078372,-73.93183099941535
725,40.66870000130495,-73.9317019994826
726,40.668960001113675,-73.93167500025572
727,40.66870800073885,-73.93188300008327
728,40.66896900091607,-73.93187399954088
729,40.66489100052888,-73.92267499950918
730,40.664887000476114,-73.92310899973509
731,40.665160000760956,-73.92297000044142
732,40.66155800062382,-73.91522500048707
733,40.66168900084216,-73.91524000005026
734,40.66140100071618,-73.91554299976134
735,40.662401000912325,-73.90880899964864
